SCIENTIFIC NAME	OBSERVATION COUNT	LATITUDE	LONGITUDE	OBSERVATION DATE
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	1	-24.0570712	-47.9930718	2019-12-08
Turdus flavipes	6	-23.425763699999997	-45.08299829999999	2019-12-21
Turdus flavipes	2	-24.0570712	-47.9930718	2019-12-13
Turdus flavipes	2	-24.055699	-47.9946844	2019-12-27
Turdus flavipes	30	-23.7639113	-46.340157700000006	2019-12-14
Turdus flavipes	2	-23.613667	-45.776405	2019-12-29
Turdus flavipes	1	-23.5357796	-45.848951299999996	2019-12-28
Turdus flavipes	1	-22.9020958	-45.9913844	2019-12-13
Turdus flavipes	4	-24.049624100000003	-47.98624279999999	2019-12-12
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	3	-24.2682101	-48.4127569	2019-12-02
Turdus flavipes	4	-23.8929973	-46.6188888	2019-12-18
Turdus flavipes	1	-24.055788699999997	-47.9937351	2019-12-06
Turdus flavipes	1	-24.059821	-47.991665999999995	2019-12-27
Turdus flavipes	2	-23.557088600000004	-45.8419347	2019-12-07
Turdus flavipes	2	-24.0570712	-47.9930718	2019-12-01
Turdus flavipes	30	-23.7639113	-46.340157700000006	2019-12-14
Turdus flavipes	4	-23.613667	-45.776405	2019-12-08
Turdus flavipes	1	-24.0650361	-47.999511299999995	2019-12-15
Turdus flavipes	12	-23.7728015	-46.2907591	2019-12-14
Turdus flavipes	2	-24.055788699999997	-47.9937351	2019-12-07
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	1	-24.1367282	-47.9772949	2019-12-27
Turdus flavipes	4	-23.354864199999998	-45.104885100000004	2019-12-21
Turdus flavipes	4	-23.832803	-46.4726093	2019-12-15
Turdus flavipes	1	-24.0570712	-47.9930718	2019-12-14
Turdus flavipes	12	-23.7728015	-46.2907591	2019-12-14
Turdus flavipes	5	-23.613667	-45.776405	2019-12-14
Turdus flavipes	1	-23.5357796	-45.848951299999996	2019-12-28
Turdus flavipes	4	-23.8490388	-46.9567591	2019-12-14
Turdus flavipes	1	-23.5667407	-46.7186844	2019-12-15
Turdus flavipes	4	-24.016573	-47.152634	2019-12-17
Turdus flavipes	5	-23.425763699999997	-45.08299829999999	2019-12-22
Turdus flavipes	6	-23.425763699999997	-45.08299829999999	2019-12-21
Turdus flavipes	4	-23.8929973	-46.6188888	2019-12-18
Turdus flavipes	4	-23.8929973	-46.6188888	2019-12-18
Turdus flavipes	30	-23.7639113	-46.340157700000006	2019-12-14
Turdus flavipes	8	-23.7770978	-46.2991601	2019-12-14
Turdus flavipes	3	-24.072702300000003	-47.991054299999995	2019-12-15
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	1	-24.0570712	-47.9930718	2019-12-14
Turdus flavipes	12	-23.9457046	-46.7208251	2019-12-28
Turdus flavipes	2	-23.557088600000004	-45.8419347	2019-12-07
Turdus flavipes	1	-24.0096094	-47.157442200000006	2019-12-25
Turdus flavipes	3	-23.613667	-45.776405	2019-12-21
Turdus flavipes	3	-23.850883399999997	-46.4651321	2019-12-07
Turdus flavipes	4	-23.8415607	-46.449200399999995	2019-12-15
Turdus flavipes	5	-23.543272899999998	-46.642405100000005	2019-12-17
Turdus flavipes	15	-22.8794164	-45.6728991	2019-12-28
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	3	-23.850883399999997	-46.4651321	2019-12-07
Turdus flavipes	12	-23.7728015	-46.2907591	2019-12-14
Turdus flavipes	2	-24.0570712	-47.9930718	2019-12-08
Turdus flavipes	1	-24.0738176	-47.99752720000001	2019-12-15
Turdus flavipes	4	-23.8490388	-46.9567591	2019-12-14
Turdus flavipes	4	-24.2682101	-48.4127569	2019-12-03
Turdus flavipes	2	-24.0570712	-47.9930718	2019-12-15
Turdus flavipes	1	-23.5645621	-46.730567	2019-12-09
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	1	-23.584933	-45.824401	2019-12-22
Turdus flavipes	30	-23.7639113	-46.340157700000006	2019-12-14
Turdus flavipes	5	-23.2631	-46.95482	2019-12-27
Turdus flavipes	5	-23.425763699999997	-45.08299829999999	2019-12-22
Turdus flavipes	4	-23.8929973	-46.6188888	2019-12-18
Turdus flavipes	4	-23.8929973	-46.6188888	2019-12-18
Turdus flavipes	6	-23.8929973	-46.6188888	2019-12-19
Turdus flavipes	1	-24.0570712	-47.9930718	2019-12-14
Turdus flavipes	30	-23.7639113	-46.340157700000006	2019-12-14
Turdus flavipes	1	-24.0301824	-47.3524609	2019-12-11
Turdus flavipes	8	-23.7770978	-46.2991601	2019-12-14
Turdus flavipes	1	-22.727847	-45.590964	2019-12-05
Turdus flavipes	1	-24.0570712	-47.9930718	2019-12-17
Turdus flavipes	19	-23.7728015	-46.2907591	2019-12-07
Turdus flavipes	8	-23.7770978	-46.2991601	2019-12-14
Turdus flavipes	1	-23.5357796	-45.848951299999996	2019-12-28
Turdus flavipes	1	-24.015511	-47.5640705	2019-12-14
Turdus flavipes	4	-23.8490388	-46.9567591	2019-12-14
Turdus flavipes	15	-22.8794164	-45.6728991	2019-12-28
Turdus flavipes	8	-23.7770978	-46.2991601	2019-12-14
Turdus flavipes	1	-23.7047783	-46.0450516	2019-12-27
Turdus flavipes	2	-23.613667	-45.776405	2019-12-28
Turdus flavipes	1	-23.5675806	-45.770858399999995	2019-12-18
Turdus flavipes	1	-24.010560100000003	-47.3051548	2020-01-09
Turdus flavipes	1	-23.237602499999998	-45.0223503	2020-01-29
Turdus flavipes	1	-24.0570712	-47.9930718	2020-01-04
Turdus flavipes	1	-23.984831	-46.743426	2020-01-09
Turdus flavipes	1	-23.984831	-46.743426	2020-01-09
Turdus flavipes	2	-24.142348300000002	-47.9946361	2020-01-15
Turdus flavipes	2	-23.9363056	-45.4273299	2020-01-18
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	2	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	5	-23.3241965	-46.396078700000004	2020-01-27
Turdus flavipes	1	-23.8490388	-46.9567591	2020-01-14
Turdus flavipes	2	-24.0570712	-47.9930718	2020-01-10
Turdus flavipes	3	-24.0570712	-47.9930718	2020-01-11
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	1	-23.8490388	-46.9567591	2020-01-14
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	1	-24.312812899999997	-47.0005846	2020-01-05
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-01-25
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	3	-24.0570712	-47.9930718	2020-01-11
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	1	-24.0293408	-47.453161	2020-01-19
Turdus flavipes	1	-22.806576999999997	-44.367824799999994	2020-01-19
Turdus flavipes	1	-22.8794164	-45.6728991	2020-01-03
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	2	-24.1367282	-47.9772949	2020-01-25
Turdus flavipes	1	-23.584933	-45.824401	2020-01-03
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-01-06
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	6	-23.613667	-45.776405	2020-01-11
Turdus flavipes	1	-24.0740652	-47.996830100000004	2020-01-25
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	1	-23.984831	-46.743426	2020-01-09
Turdus flavipes	1	-22.5701659	-45.217431	2020-01-05
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	6	-24.2682101	-48.4127569	2020-01-18
Turdus flavipes	5	-23.3241965	-46.396078700000004	2020-01-27
Turdus flavipes	1	-23.8490388	-46.9567591	2020-01-14
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	1	-24.116603899999998	-47.9832039	2020-01-12
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-01-06
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	1	-24.0570712	-47.9930718	2020-01-04
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	1	-23.8490388	-46.9567591	2020-01-14
Turdus flavipes	1	-24.016573	-47.152634	2020-01-09
Turdus flavipes	2	-23.8490388	-46.9567591	2020-01-20
Turdus flavipes	3	-24.0570712	-47.9930718	2020-01-11
Turdus flavipes	1	-24.0293408	-47.453161	2020-01-18
Turdus flavipes	1	-23.7742707	-46.288900500000004	2020-01-30
Turdus flavipes	1	-23.8490388	-46.9567591	2020-01-14
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	3	-24.1367282	-47.9772949	2020-01-12
Turdus flavipes	3	-23.7728015	-46.2907591	2020-01-25
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	2	-24.1367282	-47.9772949	2020-01-25
Turdus flavipes	1	-23.984831	-46.743426	2020-01-08
Turdus flavipes	1	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	6	-23.7639113	-46.340157700000006	2020-01-11
Turdus flavipes	3	-24.0570712	-47.9930718	2020-01-11
Turdus flavipes	8	-24.0570712	-47.9930718	2020-01-12
Turdus flavipes	2	-23.300876300000002	-44.8776484	2020-02-27
Turdus flavipes	1	-23.354864199999998	-45.104885100000004	2020-02-27
Turdus flavipes	2	-24.227441100000004	-47.9646939	2020-02-18
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	1	-23.6762653	-46.5299749	2020-02-28
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	1	-24.2682101	-48.4127569	2020-02-01
Turdus flavipes	2	-24.0570712	-47.9930718	2020-02-17
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	1	-25.0202843	-47.894210799999996	2020-02-23
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-02-11
Turdus flavipes	1	-23.4154462	-45.1109147	2020-02-01
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	2	-24.227441100000004	-47.9646939	2020-02-18
Turdus flavipes	1	-23.199326899999996	-45.3951906	2020-02-03
Turdus flavipes	1	-23.4628845	-45.1333185	2020-02-19
Turdus flavipes	2	-24.0570712	-47.9930718	2020-02-08
Turdus flavipes	1	-23.4628845	-45.1333185	2020-02-16
Turdus flavipes	2	-24.049624100000003	-47.98624279999999	2020-02-17
Turdus flavipes	1	-24.604585399999998	-48.5837149	2020-02-01
Turdus flavipes	1	-24.049624100000003	-47.98624279999999	2020-02-07
Turdus flavipes	2	-24.227441100000004	-47.9646939	2020-02-18
Turdus flavipes	2	-23.300876300000002	-44.8776484	2020-02-27
Turdus flavipes	1	-23.5832608	-46.4827037	2020-02-18
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-02-09
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-23.5861978	-46.6591035	2020-03-27
Turdus flavipes	1	-23.1550152	-44.9219571	2020-03-07
Turdus flavipes	4	-24.2682101	-48.4127569	2020-03-15
Turdus flavipes	1	-23.628682	-46.986145	2020-03-22
Turdus flavipes	2	-23.311557	-45.144908	2020-03-04
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-16
Turdus flavipes	2	-23.6387607	-46.623371	2020-03-04
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-24.2472776	-46.9453526	2020-03-18
Turdus flavipes	1	-22.634349	-45.593512	2020-03-06
Turdus flavipes	1	-23.5861978	-46.6591035	2020-03-27
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	6	-23.460116600000003	-45.139228100000004	2020-03-07
Turdus flavipes	1	-23.628682	-46.986145	2020-03-22
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	2	-23.5610843	-46.7584319	2020-03-22
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	1	-24.003660399999998	-47.561187700000005	2020-03-07
Turdus flavipes	1	-24.2682101	-48.4127569	2020-03-18
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	1	-24.2682101	-48.4127569	2020-03-12
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-23.6762653	-46.5299749	2020-03-01
Turdus flavipes	1	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	15	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	4	-24.2682101	-48.4127569	2020-03-15
Turdus flavipes	1	-22.634349	-45.593512	2020-03-06
Turdus flavipes	15	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-08
Turdus flavipes	2	-23.311557	-45.144908	2020-03-04
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	15	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	2	-23.346270899999997	-44.848696200000006	2020-03-02
Turdus flavipes	1	-24.2682101	-48.4127569	2020-03-18
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-23.5610843	-46.7584319	2020-03-29
Turdus flavipes	1	-23.376029	-45.844338	2020-03-07
Turdus flavipes	1	-23.6762653	-46.5299749	2020-03-01
Turdus flavipes	1	-23.376029	-45.844338	2020-03-07
Turdus flavipes	1	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	15	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	15	-23.346270899999997	-44.848696200000006	2020-03-08
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	3	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	6	-23.4628845	-45.1333185	2020-03-08
Turdus flavipes	8	-23.4628845	-45.1333185	2020-03-05
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	3	-23.7639113	-46.340157700000006	2020-03-14
Turdus flavipes	1	-24.2682101	-48.4127569	2020-03-16
Turdus flavipes	1	-23.300876300000002	-44.8776484	2020-03-07
Turdus flavipes	2	-23.1550152	-44.9219571	2020-03-06
Turdus flavipes	1	-23.5861978	-46.6591035	2020-04-01
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-04-11
Turdus flavipes	8	-23.558104999999998	-45.27883320000001	2020-04-19
Turdus flavipes	3	-23.560823899999995	-45.2761388	2020-04-23
Turdus flavipes	2	-23.5610843	-46.7584319	2020-04-12
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-04-20
Turdus flavipes	1	-23.8470016	-46.4716034	2020-04-24
Turdus flavipes	4	-23.8470016	-46.4716034	2020-04-27
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-04-11
Turdus flavipes	1	-23.5861978	-46.6591035	2020-04-01
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-04-20
Turdus flavipes	1	-23.7870598	-46.2986595	2020-04-11
Turdus flavipes	4	-23.8470016	-46.4716034	2020-04-27
Turdus flavipes	3	-23.560823899999995	-45.2761388	2020-04-17
Turdus flavipes	2	-23.5588305	-45.275895399999996	2020-04-15
Turdus flavipes	2	-24.1175575	-46.764993100000005	2020-04-15
Turdus flavipes	2	-23.4658373	-45.138284000000006	2020-04-12
Turdus flavipes	1	-24.9080854	-47.976003799999994	2020-04-07
Turdus flavipes	5	-24.194196899999998	-47.8329005	2020-04-19
Turdus flavipes	2	-23.12434	-44.867837200000004	2020-04-29
Turdus flavipes	5	-23.5588305	-45.275895399999996	2020-04-22
Turdus flavipes	1	-23.8470016	-46.4716034	2020-04-24
Turdus flavipes	3	-23.5588305	-45.275895399999996	2020-04-18
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-04-18
Turdus flavipes	10	-23.814626999999998	-46.5068787	2020-04-22
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-04-28
Turdus flavipes	1	-23.5645772	-45.837396399999996	2020-04-29
Turdus flavipes	4	-23.814626999999998	-46.5068787	2020-04-29
Turdus flavipes	1	-23.532208100000002	-45.248012599999996	2020-04-30
Turdus flavipes	1	-23.7870598	-46.2986595	2020-04-11
Turdus flavipes	1	-23.7870598	-46.2986595	2020-04-11
Turdus flavipes	1	-23.280373899999997	-46.922493100000004	2020-04-20
Turdus flavipes	10	-23.814626999999998	-46.5068787	2020-04-22
Turdus flavipes	2	-23.5610843	-46.7584319	2020-04-26
Turdus flavipes	4	-23.814626999999998	-46.5068787	2020-04-29
Turdus flavipes	2	-23.560823899999995	-45.2761388	2020-04-30
Turdus flavipes	1	-24.2472776	-46.9453526	2020-04-20
Turdus flavipes	2	-24.1175575	-46.764993100000005	2020-04-15
Turdus flavipes	1	-23.5588305	-45.275895399999996	2020-04-12
Turdus flavipes	2	-24.1175575	-46.764993100000005	2020-04-12
Turdus flavipes	2	-24.1175575	-46.764993100000005	2020-04-12
Turdus flavipes	2	-23.5588305	-45.275895399999996	2020-04-16
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-04-18
Turdus flavipes	9	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-24.0826407	-46.63686129999999	2020-05-22
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-23.461592899999996	-46.6377568	2020-05-28
Turdus flavipes	1	-24.2472776	-46.9453526	2020-05-06
Turdus flavipes	1	-23.797864	-47.088764399999995	2020-05-16
Turdus flavipes	2	-22.878270800000003	-45.969522	2020-05-17
Turdus flavipes	7	-23.8470016	-46.4716034	2020-05-01
Turdus flavipes	1	-23.5610843	-46.7584319	2020-05-30
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-05-10
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	4	-23.8470016	-46.4716034	2020-05-22
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-05-15
Turdus flavipes	1	-23.280373899999997	-46.922493100000004	2020-05-18
Turdus flavipes	1	-23.4185796	-45.1077229	2020-05-31
Turdus flavipes	1	-23.3059922	-47.0214529	2020-05-09
Turdus flavipes	3	-23.814626999999998	-46.5068787	2020-05-01
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-22.733	-47.6467	2020-05-10
Turdus flavipes	1	-23.584933	-45.824401	2020-05-24
Turdus flavipes	1	-23.5587667	-45.2769635	2020-05-28
Turdus flavipes	2	-23.734071	-45.310648	2020-05-13
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-22.878270800000003	-45.969522	2020-05-16
Turdus flavipes	2	-24.2069829	-46.88803729999999	2020-05-28
Turdus flavipes	2	-23.0716775	-45.933580400000004	2020-05-02
Turdus flavipes	1	-23.0716775	-45.933580400000004	2020-05-28
Turdus flavipes	1	-23.5610843	-46.7584319	2020-05-02
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-05-06
Turdus flavipes	1	-23.0237616	-45.9697961	2020-05-12
Turdus flavipes	1	-23.5120412	-45.1751084	2020-05-11
Turdus flavipes	3	-23.814626999999998	-46.5068787	2020-05-01
Turdus flavipes	9	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-24.049624100000003	-47.98624279999999	2020-05-13
Turdus flavipes	1	-23.0716775	-45.933580400000004	2020-05-19
Turdus flavipes	2	-23.5610843	-46.7584319	2020-05-31
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	1	-23.4126036	-47.033232500000004	2020-05-01
Turdus flavipes	9	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	10	-22.838528	-45.52030560000001	2020-05-28
Turdus flavipes	3	-23.558104999999998	-45.27883320000001	2020-05-07
Turdus flavipes	1	-23.513142300000002	-45.172073	2020-05-09
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-25.022627	-47.9351668	2020-05-25
Turdus flavipes	1	-23.0716775	-45.933580400000004	2020-05-18
Turdus flavipes	1	-24.5161503	-48.8346328	2020-05-09
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-06
Turdus flavipes	8	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-05-15
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-04
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	1	-22.878270800000003	-45.969522	2020-05-09
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-05-24
Turdus flavipes	1	-22.878270800000003	-45.969522	2020-05-24
Turdus flavipes	1	-23.7339275	-45.3109061	2020-05-13
Turdus flavipes	2	-22.962641199999997	-48.4127355	2020-05-09
Turdus flavipes	4	-23.513142300000002	-45.172073	2020-05-02
Turdus flavipes	2	-23.4628845	-45.1333185	2020-05-08
Turdus flavipes	1	-23.1926824	-45.8997524	2020-05-10
Turdus flavipes	1	-23.5610843	-46.7584319	2020-05-20
Turdus flavipes	1	-23.0237616	-45.9697961	2020-05-12
Turdus flavipes	2	-23.560823899999995	-45.2761388	2020-05-16
Turdus flavipes	6	-23.513142300000002	-45.172073	2020-05-23
Turdus flavipes	1	-24.0930556	-46.6208333	2020-05-17
Turdus flavipes	2	-23.513142300000002	-45.172073	2020-05-03
Turdus flavipes	1	-22.7372401	-45.589828499999996	2020-05-09
Turdus flavipes	2	-23.734071	-45.310648	2020-05-13
Turdus flavipes	2	-23.558519	-45.27823	2020-05-10
Turdus flavipes	4	-23.8470016	-46.4716034	2020-05-22
Turdus flavipes	3	-23.460116600000003	-45.139228100000004	2020-05-05
Turdus flavipes	2	-23.557572	-45.27801779999999	2020-05-04
Turdus flavipes	2	-23.513142300000002	-45.172073	2020-05-10
Turdus flavipes	8	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	2	-22.878270800000003	-45.969522	2020-05-10
Turdus flavipes	1	-23.38674	-45.991029	2020-05-19
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-05-20
Turdus flavipes	1	-23.5610843	-46.7584319	2020-05-16
Turdus flavipes	10	-22.838528	-45.52030560000001	2020-05-28
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-05-11
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-05-10
Turdus flavipes	1	-24.1175575	-46.764993100000005	2020-05-11
Turdus flavipes	1	-23.513142300000002	-45.172073	2020-05-19
Turdus flavipes	4	-23.7231105	-45.3280909	2020-05-16
Turdus flavipes	2	-23.8159603	-46.4903302	2020-05-01
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-05-09
Turdus flavipes	7	-23.8470016	-46.4716034	2020-05-01
Turdus flavipes	10	-22.838528	-45.52030560000001	2020-05-28
Turdus flavipes	1	-23.584933	-45.824401	2020-05-09
Turdus flavipes	8	-22.838528	-45.52030560000001	2020-06-09
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-09
Turdus flavipes	3	-23.0716775	-45.933580400000004	2020-06-15
Turdus flavipes	2	-23.5576931	-45.298454799999995	2020-06-16
Turdus flavipes	3	-23.0716775	-45.933580400000004	2020-06-29
Turdus flavipes	1	-23.4628845	-45.1333185	2020-06-22
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-21
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-09
Turdus flavipes	2	-24.1724402	-46.937155700000005	2020-06-24
Turdus flavipes	8	-22.838528	-45.52030560000001	2020-06-03
Turdus flavipes	6	-22.838528	-45.52030560000001	2020-06-21
Turdus flavipes	1	-23.5953336	-45.429084	2020-06-26
Turdus flavipes	2	-24.1724402	-46.937155700000005	2020-06-24
Turdus flavipes	1	-24.3659799	-47.0122898	2020-06-04
Turdus flavipes	1	-22.878270800000003	-45.969522	2020-06-06
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-21
Turdus flavipes	2	-23.532208100000002	-45.248012599999996	2020-06-04
Turdus flavipes	1	-23.5610843	-46.7584319	2020-06-06
Turdus flavipes	5	-22.838528	-45.52030560000001	2020-06-28
Turdus flavipes	2	-22.838528	-45.52030560000001	2020-06-27
Turdus flavipes	1	-22.838528	-45.52030560000001	2020-06-13
Turdus flavipes	1	-22.8756516	-45.8751545	2020-06-24
Turdus flavipes	1	-23.825249300000003	-45.3817191	2020-06-10
Turdus flavipes	2	-23.5576931	-45.298454799999995	2020-06-16
Turdus flavipes	1	-23.564900199999997	-45.4489015	2020-06-13
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-27
Turdus flavipes	2	-24.1724402	-46.937155700000005	2020-06-24
Turdus flavipes	1	-23.0716775	-45.933580400000004	2020-06-28
Turdus flavipes	2	-23.5610843	-46.7584319	2020-06-14
Turdus flavipes	1	-23.564900199999997	-45.4489015	2020-06-13
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-21
Turdus flavipes	1	-23.491941699999998	-46.5228939	2020-06-24
Turdus flavipes	2	-23.5610843	-46.7584319	2020-06-28
Turdus flavipes	3	-23.5610843	-46.7584319	2020-06-13
Turdus flavipes	8	-22.838528	-45.52030560000001	2020-06-09
Turdus flavipes	4	-23.0716775	-45.933580400000004	2020-06-08
Turdus flavipes	4	-23.0716775	-45.933580400000004	2020-06-22
Turdus flavipes	1	-23.5610843	-46.7584319	2020-06-20
Turdus flavipes	2	-24.1724402	-46.937155700000005	2020-06-24
Turdus flavipes	2	-23.5576931	-45.298454799999995	2020-06-16
Turdus flavipes	1	-23.2781987	-45.7853744	2020-06-12
Turdus flavipes	1	-23.5610843	-46.7584319	2020-06-07
Turdus flavipes	3	-22.838528	-45.52030560000001	2020-06-27
